station_code,line_code,index,numbering,impl
9970705,99707,5,NULL,1
9970706,99707,6,NULL,1
9970707,99707,7,NULL,1
9970709,99707,8,NULL,1
9970708,99707,9,NULL,1
9970801,99708,1,NULL,1
9970802,99708,2,NULL,1
9970803,99708,3,NULL,1
9970901,99709,1,NULL,1
9970902,99709,2,NULL,1
9970903,99709,3,NULL,1
1161130,99709,4,NULL,1
9970904,99709,5,NULL,1
9970905,99709,6,NULL,1
9970906,99709,7,NULL,1
9970907,99709,8,NULL,1
9970908,99709,9,NULL,1
9970909,99709,10,NULL,1
9970910,99709,11,NULL,1
1171706,99709,12,NULL,1
9970912,99709,13,NULL,1
9970913,99709,14,NULL,1
9970914,99709,15,NULL,1
9970915,99709,16,NULL,1
9970916,99709,17,NULL,1
9970917,99709,18,NULL,1
9970918,99709,19,NULL,1
9970919,99709,20,NULL,1
9970920,99709,21,NULL,1
9970921,99709,22,NULL,1
9971001,99710,1,M1,1
9971002,99710,2,M2,1
9971003,99710,3,M3,1
9971004,99710,4,M4,1
9971005,99710,5,M5,1
9971006,99710,6,M6,1
9971007,99710,7,M7,1
9971008,99710,8,M8,1
9971009,99710,9,M9,1
9970901,99710,10,U1,1
9971011,99710,11,U2,1
9971012,99710,12,U3,1
9971013,99710,13,U4,1
9971014,99710,14,U5,1
9971015,99710,15,U6,1
9971016,99710,16,U7,1
9971017,99710,17,U8,1
9971018,99710,18,U9,1
9971019,99710,19,U10,1
9971020,99710,20,U11,1
9971021,99710,21,U12,1
9971022,99710,22,U13,1
9971023,99710,23,U14,1
9971024,99710,24,U15,1
9971025,99710,25,U16,1
9971026,99710,26,U17,1
9971027,99710,27,U18,1
9971001,99711,1,M1,1
9971002,99711,2,M2,1
9971003,99711,3,M3,1
9971004,99711,4,M4,1
9971005,99711,5,M5,1
9971006,99711,6,M6,1
9971007,99711,7,M7,1
9971008,99711,8,M8,1
9971009,99711,9,M9,1
9971110,99711,10,M9,1
9971111,99711,11,M10,1
9971112,99711,12,M11,1
9971113,99711,13,M12,1
9971114,99711,14,M13,1
9971115,99711,15,M14,1
9971116,99711,16,M15,1
9971117,99711,17,M16,1
9971118,99711,18,M17,1
9971119,99711,19,M18,1
9971120,99711,20,M19,1
9971121,99711,21,M20,1
9971122,99711,22,M21,1
9971123,99711,23,M22,1
9971124,99711,24,M23,1
9971125,99711,25,M24,1
9971126,99711,26,M25,1
9971127,99711,27,M26,1
9971128,99711,28,M27,1
9971129,99711,29,M28,1
9971130,99711,30,M29,1
9971131,99711,31,M30,1
9971132,99711,32,M31,1
9971133,99711,33,M32,1
9971134,99711,34,M33,1
9971135,99711,35,M34,1
9971136,99711,36,M35,1
9971137,99711,37,M36,1
9971138,99711,38,M37,1
9971139,99711,39,M38,1
9971140,99711,40,NULL,1
9971141,99711,41,M39,1
9971027,99712,1,U18,1
9971026,99712,2,U17,1
9971025,99712,3,U16,1
9971024,99712,4,U15,1
9971023,99712,5,U14,1
9971022,99712,6,U13,1
9971021,99712,7,U12,1
9971020,99712,8,U11,1
9971019,99712,9,U10,1
9971018,99712,10,U9,1
9971017,99712,11,U8,1
9971016,99712,12,U7,1
9971015,99712,13,U6,1
9971014,99712,14,U5,1
9971013,99712,15,U4,1
9971012,99712,16,U3,1
9971011,99712,17,U2,1
9970901,99712,18,U1,1
9971110,99712,19,M9,1
9971111,99712,20,M10,1
9971112,99712,21,M11,1
9971113,99712,22,M12,1
9971114,99712,23,M13,1
9971115,99712,24,M14,1
9971116,99712,25,M15,1
9971117,99712,26,M16,1
9971118,99712,27,M17,1
9971119,99712,28,M18,1
9971120,99712,29,M19,1
9971001,99713,1,M1,1
9971002,99713,2,M2,1
9971003,99713,3,H3,1
9971304,99713,4,H4,1
9971305,99713,5,H5,1
9971306,99713,6,H6,1
9971307,99713,7,H7,1
9971308,99713,8,H8,1
9971018,99713,9,H9,1
9971019,99713,10,U10,1
9971020,99713,11,U11,1
9971021,99713,12,U12,1
9971022,99713,13,U13,1
9971023,99713,14,U14,1
9971024,99713,15,U15,1
9971025,99713,16,U16,1
9971026,99713,17,U17,1
9971027,99713,18,U18,1
9971001,99714,1,M1,1
9971002,99714,2,M2,1
9971003,99714,3,M3,1
9971004,99714,4,M4,1
9971005,99714,5,M5,1
9971006,99714,6,M6,1
9971007,99714,7,M7,1
9971008,99714,8,M8,1
9971009,99714,9,M9,1
9971110,99714,10,M9,1
9971111,99714,11,M10,1
9971112,99714,12,M11,1
9971113,99714,13,M12,1
9971114,99714,14,M13,1
9971415,99714,15,E1,1
9971416,99714,16,E2,1
9971417,99714,17,E3,1
9971418,99714,18,E4,1
9971419,99714,19,E5,1
9971420,99714,20,E6,1
9971501,99715,1,Y5,1
9971502,99715,2,Y4,1
9971503,99715,3,Y3,1
9971504,99715,4,Y2,1
9971113,99715,5,Y1/M12,1
9971112,99715,6,M11,1
9971111,99715,7,M10,1
9971110,99715,8,M9,1
9970901,99715,9,U1,1
9971011,99715,10,U2,1
9971012,99715,11,U3,1
9971013,99715,12,U4,1
9971014,99715,13,U5,1
9971015,99715,14,U6,1
9971016,99715,15,U7,1
9971501,99716,1,Y5,1
9971502,99716,2,Y4,1
9971503,99716,3,Y3,1
9971504,99716,4,Y2,1
9971113,99716,5,Y1/M12,1
9971114,99716,6,M13,1
9971415,99716,7,E1,1
9971416,99716,8,E2,1
9971417,99716,9,E3,1
9971418,99716,10,E4,1
9971419,99716,11,E5,1
9971420,99716,12,E6,1
9971007,99717,1,W1,1
9971702,99717,2,W2,1
9971703,99717,3,W3,1
9971704,99717,4,W4,1
9971705,99717,5,W5,1
1172403,99718,1,NULL,1
9971802,99718,2,NULL,1
9971803,99718,3,NULL,1
9971804,99718,4,NULL,1
9971805,99718,5,NULL,1
9971806,99718,6,NULL,1
9971807,99718,7,NULL,1
9971808,99718,8,NULL,1
9971809,99718,9,NULL,1
9971810,99718,10,NULL,1
9971811,99718,11,NULL,1
9971812,99718,12,NULL,1
9971813,99718,13,NULL,1
1180429,99801,1,AK27,1
9980102,99801,2,AK28,1
9980103,99801,3,AK29,1
9980104,99801,4,AK30,1
9980201,99802,1,K00,1
9980202,99802,2,K01,1
9980203,99802,3,K02,1
9980204,99802,4,K03,1
9980205,99802,5,K04,1
9980206,99802,6,K04A,1
9980207,99802,7,K05,1
9980208,99802,8,K06,1
9980209,99802,9,K07,1
9980210,99802,10,K08,1
9980211,99802,11,K09,1
9980212,99802,12,K10,1
9980213,99802,13,K11,1
9980214,99802,14,K12,1
9980215,99802,15,K13,1
9980216,99802,16,K14,1
9980217,99802,17,K15,1
9980218,99802,18,K16,1
9980219,99802,19,K17,1
9980220,99802,20,K18,1
9980221,99802,21,K19,1
9980222,99802,22,K20,1
9980223,99802,23,K21,1
9980201,99803,1,N00,1
9980202,99803,2,N01,1
9980203,99803,3,N02,1
9980304,99803,4,N03,1
9980305,99803,5,N04,1
9980306,99803,6,N05,1
9980307,99803,7,N06,1
9980308,99803,8,N07,1
9980309,99803,9,N08,1
9980310,99803,10,N09,1
9980311,99803,11,N10,1
9980312,99803,12,N11,1
9980313,99803,13,N12,1
9980314,99803,14,N13,1
9980315,99803,15,N14,1
9980316,99803,16,N15,1
9980317,99803,17,N16,1
9980318,99803,18,N17,1
9980203,99804,1,S00,1
9980402,99804,2,S01,1
9980403,99804,3,S02,1
9980404,99804,4,S03,1
9980405,99804,5,S04,1
9980406,99804,6,S05,1
9980407,99804,7,S06,1
9980408,99804,8,S07,1
9980409,99804,9,S08,1
9980410,99804,10,S09,1
9980411,99804,11,S10,1
9980412,99804,12,S11,1
9980413,99804,13,S12,1
9980414,99804,14,S13,1
9980415,99804,15,S14,1
9980416,99804,16,S15,1
9980501,99805,1,IY10,1
9980502,99805,2,IY25,1
9980503,99805,3,IY26,1
9980504,99805,4,IY27,1
9980505,99805,5,IY28,1
9980506,99805,6,IY29,1
9980507,99805,7,IY30,1
9980508,99805,8,IY31,1
9980509,99805,9,IY32,1
9980510,99805,10,IY33,1
9980511,99805,11,IY34,1
9980512,99805,12,IY35,1
9980601,99806,1,IY01,1
9980602,99806,2,IY02,1
9980603,99806,3,IY03,1
9980604,99806,4,IY04,1
9980605,99806,5,IY05,1
9980606,99806,6,IY06,1
9980607,99806,7,IY07,1
9980608,99806,8,IY08,1
9980609,99806,9,IY09,1
9980501,99806,10,IY10,1
9980501,99807,1,IY10,1
9980702,99807,2,IY11,1
9980703,99807,3,IY12,1
9980704,99807,4,IY13,1
9980705,99807,5,IY14,1
9980706,99807,6,IY15,1
9980707,99807,7,IY16,1
9980708,99807,8,IY17,1
9980709,99807,9,IY18,1
9980710,99807,10,IY19,1
9980711,99807,11,IY20,1
9980712,99807,12,IY21,1
9980713,99807,13,IY22,1
9980714,99807,14,IY23,1
9980715,99807,15,IY24,1
9980801,99808,1,01,1
9980802,99808,2,02,1
9980803,99808,3,03,1
9980609,99808,4,04,1
9980805,99808,5,05,1
9980806,99808,6,06,1
9980608,99808,7,07,1
9980808,99808,8,08,1
9980809,99808,9,09,1
9980810,99808,10,10,1
9980811,99808,11,11,1
9980812,99808,12,12,1
9980813,99808,13,13,1
9980814,99808,14,14,1
9980815,99808,15,15,1
9980816,99808,16,16,1
9980817,99808,17,17,1
9980818,99808,18,18,1
9980819,99808,19,19,1
9980820,99808,20,20,1
9980821,99808,21,21,1
9980801,99809,1,01,1
9980802,99809,2,02,1
9980821,99809,3,21,1
9980820,99809,4,20,1
9980819,99809,5,19,1
9980818,99809,6,18,1
9980817,99809,7,17,1
9980816,99809,8,16,1
9980815,99809,9,15,1
9980814,99809,10,14,1
9980813,99809,11,13,1
9980812,99809,12,12,1
9980811,99809,13,11,1
9980810,99809,14,10,1
9980809,99809,15,09,1
9980808,99809,16,08,1
9980608,99809,17,07,1
9980806,99809,18,06,1
9980805,99809,19,05,1
9980609,99809,20,04,1
9980803,99809,21,03,1
9980801,99810,1,01,1
9980802,99810,2,02,1
9980821,99810,3,21,1
9980820,99810,4,20,1
9980819,99810,5,19,1
9980818,99810,6,18,1
9980817,99810,7,17,1
9980816,99810,8,16,1
9981009,99810,9,22,1
9981010,99810,10,23,1
9981011,99810,11,24,1
9980805,99811,1,05,1
9980609,99811,2,04,1
9980803,99811,3,03,1
9980802,99811,4,02,1
9980821,99811,5,21,1
9980820,99811,6,20,1
9980819,99811,7,19,1
9980818,99811,8,18,1
9980817,99811,9,17,1
9980816,99811,10,16,1
9981009,99811,11,22,1
9981010,99811,12,23,1
9981011,99811,13,24,1
9980809,99812,1,29,1
9981202,99812,2,28,1
9981203,99812,3,27,1
9981204,99812,4,26,1
9981205,99812,5,25,1
9980802,99812,6,02,1
9980801,99812,7,01,1
1180160,99814,1,TK26,1
1180802,99814,2,TK27,1
9981403,99814,3,TK28,1
9981404,99814,4,TK29,1
9981405,99814,5,TK30,1
9981406,99814,6,TK31,1
9981407,99814,7,TK32,1
9981408,99814,8,TK33,1
9981409,99814,9,TK34,1
9981410,99814,10,TK35,1
9981411,99814,11,TK36,1
9981412,99814,12,TK37,1
9981413,99814,13,TK38,1
9981414,99814,14,TK39,1
9981415,99814,15,TK40,1
9981415,99815,1,TK40,1
9981502,99815,2,TK41,1
9981503,99815,3,TK42,1
9981504,99815,4,TK43,1
9981505,99815,5,TK44,1
9981506,99815,6,TK45,1
9981507,99815,7,TK46,1
9981508,99815,8,TK47,1
1180129,99816,1,GN40,1
9981602,99816,2,GN39,1
9981603,99816,3,GN38,1
9981604,99816,4,GN37,1
9981605,99816,5,GN36,1
9981606,99816,6,GN35,1
9981607,99816,7,GN34,1
9981608,99816,8,GN33,1
9981609,99816,9,GN32,1
9981610,99816,10,GN31,1
9981611,99816,11,GN30,1
9981612,99816,12,GN29,1
9981613,99816,13,GN28,1
9981614,99816,14,NULL,1
9981615,99816,15,GN27,1
9981616,99816,16,GN26,1
9981617,99816,17,GN25,1
9981618,99816,18,GN24,1
9981619,99816,19,GN23,1
9981620,99816,20,GN22,1
9981621,99816,21,GN21,1
9981602,99817,1,NULL,1
9981702,99817,2,NULL,1
9981703,99817,3,NULL,1
9981704,99817,4,NULL,1
9981705,99817,5,NULL,1
9981706,99817,6,NULL,1
9981707,99817,7,NULL,1
9981708,99817,8,NULL,1
9981709,99817,9,NULL,1
9981710,99817,10,NULL,1
9981711,99817,11,NULL,1
9981712,99817,12,NULL,1
9981713,99817,13,NULL,1
9981714,99817,14,NULL,1
9981715,99817,15,NULL,1
9981716,99817,16,NULL,1
9981717,99817,17,NULL,1
9981718,99817,18,NULL,1
9981719,99817,19,NULL,1
9981720,99817,20,NULL,1
9981721,99817,21,NULL,1
9981722,99817,22,NULL,1
9981723,99817,23,NULL,1
9981724,99817,24,NULL,1
9981725,99817,25,NULL,1
9981726,99817,26,NULL,1
9981727,99817,27,NULL,1
9981728,99817,28,NULL,1
9981729,99817,29,NULL,1
9981730,99817,30,NULL,1
9981731,99817,31,NULL,1
9981732,99817,32,NULL,1
9981733,99817,33,NULL,1
9981733,99818,1,NULL,1
9981802,99818,2,NULL,1
9981803,99818,3,NULL,1
9981804,99818,4,NULL,1
9981805,99818,5,NULL,1
9981806,99818,6,NULL,1
9981807,99818,7,NULL,1
9981808,99818,8,NULL,1
9981809,99818,9,NULL,1
9981810,99818,10,NULL,1
9981811,99818,11,NULL,1
9981812,99818,12,NULL,1
9981813,99818,13,NULL,1
9981814,99818,14,NULL,1
9981815,99818,15,NULL,1
9981816,99818,16,NULL,1
9981817,99818,17,NULL,1
9981818,99818,18,NULL,1
9981819,99818,19,NULL,1
9981820,99818,20,NULL,1
9981821,99818,21,NULL,1
9981822,99818,22,NULL,1
9981823,99818,23,NULL,1
9981824,99818,24,NULL,1
9981825,99818,25,NULL,1
9981826,99818,26,NULL,1
9981827,99818,27,NULL,1
1180140,99818,28,NULL,1
9981829,99818,29,NULL,1
9981834,99818,30,NULL,1
9981830,99818,31,NULL,1
9981831,99818,32,NULL,1
9981832,99818,33,NULL,1
9981833,99818,34,NULL,1
9981901,99819,1,NULL,1
9981902,99819,2,NULL,1
9981903,99819,3,NULL,1
9981733,99819,4,NULL,1
9981905,99819,5,NULL,1
9981906,99819,6,NULL,1
9981907,99819,7,NULL,1
9981908,99819,8,NULL,1
9981909,99819,9,NULL,1
9981910,99819,10,NULL,1
9981911,99819,11,NULL,1
1190313,99901,1,NULL,1
9990102,99901,2,NULL,1
9990103,99901,3,NULL,1
9990104,99901,4,NULL,1
9990105,99901,5,NULL,1
9990106,99901,6,NULL,1
9990107,99901,7,NULL,1
9990108,99901,8,NULL,1
9990109,99901,9,NULL,1
9990110,99901,10,NULL,1
3600312,99901,11,NULL,1
1191108,99902,1,HC1,1
9990202,99902,2,HC2,1
9990203,99902,3,HC3,1
9990204,99902,4,HC4,1
9990205,99902,5,HC5,1
9990206,99902,6,HC6,1
9990207,99902,7,HC7,1
9990208,99902,8,HC8,1
9990209,99902,9,HC9,1
9990210,99902,10,HC10,1
9990211,99902,11,HC11,1
9990212,99902,12,HC12,1
9990213,99902,13,HC13,1
9990214,99902,14,HC14,1
1191413,99902,15,HC15,1
9990210,99903,1,HC10,1
9990302,99903,2,HC51,1
9990303,99903,3,HC52,1
9990304,99903,4,HC53,1
9990305,99903,5,HC54,1
1191414,99903,6,HC55,1
1191413,99904,1,HC15,1
9990402,99904,2,HC16,1
9990403,99904,3,HC17,1
9990404,99904,4,HC18,1
9990405,99904,5,HC19,1
9990406,99904,6,HC20,1
9990407,99904,7,HC21,1
9990408,99904,8,HC22,1
9990409,99904,9,HC23,1
9990410,99904,10,HC24,1
9990411,99904,11,HC25,1
9990412,99904,12,HC26,1
9990413,99904,13,HC27,1
9990414,99904,14,HC28,1
9990415,99904,15,HC29,1
9990417,99904,16,HC30,1
1190613,99904,17,HC31,1
9992801,99928,1,NULL,1
9992802,99928,2,NULL,1
9992803,99928,3,NULL,1
9992804,99928,4,NULL,1
1190901,99905,1,K01,1
9990512,99905,2,K02,1
9990511,99905,3,K03,1
9990510,99905,4,K04,1
9990509,99905,5,K05,1
9990508,99905,6,K06,1
9990507,99905,7,K07,1
9990506,99905,8,K08,1
9990505,99905,9,K09/H01,1
9990504,99905,10,K10,1
100319,99905,11,K11,1
9990502,99905,12,K12,1
9990501,99905,13,K13,1
9990505,99906,1,H01/K09,1
9990602,99906,2,H02,1
9990603,99906,3,H03,1
9990604,99906,4,H04,1
9990605,99906,5,H05,1
9990606,99906,6,H06,1
3600401,99906,7,H07,1
9990701,99907,1,N01,1
9990702,99907,2,N02,1
9990703,99907,3,N03,1
9990704,99907,4,N04,1
9990705,99907,5,N05,1
9990706,99907,6,N06,1
9990707,99907,7,N07,1
9990708,99907,8,N08,1
9990709,99907,9,N09,1
9990710,99907,10,N10,1
9990711,99907,11,N11,1
9990712,99907,12,N12,1
9990713,99907,13,N13,1
3600102,99907,14,N14,1
9990715,99907,15,N15,1
9990716,99907,16,N16,1
100318,99908,1,NULL,1
9990802,99908,2,NULL,1
9990803,99908,3,NULL,1
9990804,99908,4,NULL,1
9990805,99908,5,NULL,1
9990806,99908,6,NULL,1
9990807,99908,7,NULL,1
9990808,99908,8,NULL,1
9990809,99908,9,NULL,1
9990810,99908,10,NULL,1
9990811,99908,11,NULL,1
9990812,99908,12,NULL,1
9990813,99908,13,NULL,1
9990901,99909,1,CK01,1
9990902,99909,2,CK02,1
9990903,99909,3,CK03,1
9990904,99909,4,CK04,1
9990905,99909,5,CK05,1
9990906,99909,6,CK06,1
9990907,99909,7,CK07,1
9990908,99909,8,CK08,1
9990909,99909,9,CK09,1
9990910,99909,10,CK10,1
9990911,99909,11,CK11,1
9990912,99909,12,CK12,1
9990913,99909,13,CK13,1
9990914,99909,14,CK14,1
9990915,99909,15,CK15,1
9990916,99909,16,CK16,1
9990917,99909,17,CK17,1
9990918,99909,18,CK18,1
9990919,99909,19,CK19,1
9990920,99909,20,CK20,1
9990921,99909,21,CK21,1
1191809,99910,1,NULL,1
9991002,99910,2,NULL,1
9991003,99910,3,NULL,1
9991004,99910,4,NULL,1
9991005,99910,5,NULL,1
9991006,99910,6,NULL,1
9991007,99910,7,NULL,1
9991008,99910,8,NULL,1
9991009,99910,9,NULL,1
9991010,99910,10,NULL,1
1192014,99910,11,NULL,1
1192014,99911,1,NULL,1
9991102,99911,2,NULL,1
9991103,99911,3,NULL,1
9991104,99911,4,NULL,1
9991105,99911,5,NULL,1
9991106,99911,6,NULL,1
9991107,99911,7,NULL,1
9991108,99911,8,NULL,1
9991109,99911,9,NULL,1
9991110,99911,10,NULL,1
9991111,99911,11,NULL,1
9991112,99911,12,NULL,1
9991113,99911,13,NULL,1
9991114,99911,14,NULL,1
9991115,99911,15,NULL,1
9991116,99911,16,NULL,1
9991117,99911,17,NULL,1
9991118,99911,18,NULL,1
9991119,99911,19,NULL,1
9991120,99911,20,NULL,1
9991121,99911,21,NULL,1
9991122,99911,22,NULL,1
9991123,99911,23,NULL,1
9991124,99911,24,NULL,1
9991125,99911,25,NULL,1
9991126,99911,26,NULL,1
9991127,99911,27,NULL,1
9991128,99911,28,NULL,1
9991129,99911,29,NULL,1
9991130,99911,30,NULL,1
9991131,99911,31,NULL,1
9991132,99911,32,NULL,1
9991133,99911,33,NULL,1
9991134,99911,34,NULL,1
9991135,99911,35,NULL,1
9991136,99911,36,NULL,1
9991137,99911,37,NULL,1
9991138,99911,38,NULL,1
9991139,99911,39,NULL,1
9991140,99911,40,NULL,1
9991141,99911,41,NULL,1
9991142,99911,42,NULL,1
9991143,99911,43,NULL,1
9991144,99911,44,NULL,1
9991145,99911,45,NULL,1
9991146,99911,46,NULL,1
1191814,99911,47,NULL,1
1190527,99912,1,NULL,1
9991202,99912,2,NULL,1
9991203,99912,3,NULL,1
9991204,99912,4,NULL,1
9991205,99912,5,NULL,1
9991206,99912,6,NULL,1
9991207,99912,7,NULL,1
9991208,99912,8,NULL,1
9991209,99912,9,NULL,1
9991210,99912,10,NULL,1
9991211,99912,11,NULL,1
9991212,99912,12,NULL,1
9991213,99912,13,NULL,1
9991214,99912,14,NULL,1
9991215,99912,15,NULL,1
9991216,99912,16,NULL,1
9991217,99912,17,NULL,1
9991218,99912,18,NULL,1
9991219,99912,19,NULL,1
9991220,99912,20,NULL,1
9991221,99912,21,NULL,1
9991222,99912,22,NULL,1
9991223,99912,23,NULL,1
9991224,99912,24,NULL,1
9991301,99913,1,11,1
9991302,99913,2,12,1
9991303,99913,3,13A,1
9991304,99913,4,13,1
9991305,99913,5,14,1
9991306,99913,6,15,1
9991307,99913,7,16,1
9991308,99913,8,17,1
9991309,99913,9,18,1
9991310,99913,10,19,1
9991311,99913,11,20,1
9991312,99913,12,21,1
9991313,99913,13,22,1
9991314,99913,14,23,1
9991315,99913,15,24,1
9991316,99913,16,25,1
9991317,99913,17,26,1
9991318,99913,18,27,1
9991319,99913,19,28,1
9991320,99913,20,29,1
9991321,99913,21,30,1
9991322,99913,22,31,1
9991323,99913,23,32,1
9991324,99913,24,33,1
9991325,99913,25,34,1
9991326,99913,26,35,1
9991301,99914,1,11,1
9991302,99914,2,12,1
9991303,99914,3,13,1
9991304,99914,4,13,1
9991305,99914,5,14,1
9991306,99914,6,15,1
9991307,99914,7,16,1
9991308,99914,8,17,1
9991309,99914,9,18,1
9991310,99914,10,19,1
9991311,99914,11,20,1
9991312,99914,12,21,1
9991313,99914,13,22,1
9991314,99914,14,23,1
9991315,99914,15,24,1
9991316,99914,16,25,1
9991317,99914,17,26,1
9991318,99914,18,27,1
9991406,99914,19,44,1
9991405,99914,20,45,1
9991404,99914,21,39,1
9991403,99914,22,40,1
9991402,99914,23,41,1
9991401,99914,24,43,1
9991401,99915,1,43,1
9991402,99915,2,41,1
9991403,99915,3,40,1
9991404,99915,4,39,1
9991405,99915,5,38,1
9991506,99915,6,37,1
9991511,99915,7,36,1
9991324,99915,8,33,1
9991325,99915,9,34,1
9991326,99915,10,35,1
9991401,99916,1,43,1
9991402,99916,2,41,1
9991403,99916,3,40,1
9991404,99916,4,39,1
9991405,99916,5,38,1
9991506,99916,6,37,1
9991511,99916,7,36,1
9991323,99916,8,32,1
9991322,99916,9,31,1
9991609,99916,10,47,1
9991610,99916,11,48,1
9991611,99916,12,50,1
9991612,99916,13,51,1
9991701,99917,1,NULL,1
9991702,99917,2,NULL,1
9991703,99917,3,NULL,1
9991704,99917,4,NULL,1
9991705,99917,5,NULL,1
9991706,99917,6,NULL,1
9991707,99917,7,NULL,1
9991708,99917,8,NULL,1
9991709,99917,9,NULL,1
9991710,99917,10,NULL,1
9991711,99917,11,NULL,1
9991712,99917,12,NULL,1
9991713,99917,13,NULL,1
1190340,99918,1,NULL,1
9991802,99918,2,NULL,1
9991803,99918,3,NULL,1
9991804,99918,4,NULL,1
9991805,99918,5,NULL,1
9991703,99918,6,NULL,1
1192314,99919,1,NULL,1
9991902,99919,2,NULL,1
9991903,99919,3,NULL,1
9991904,99919,4,NULL,1
9991905,99919,5,NULL,1
9991906,99919,6,NULL,1
9991907,99919,7,NULL,1
9991910,99919,8,NULL,1
9991908,99919,9,NULL,1
9991909,99919,10,NULL,1
1192515,99920,1,NULL,1
9992002,99920,2,NULL,1
9992003,99920,3,NULL,1
9992004,99920,4,NULL,1
9992005,99920,5,NULL,1
9992006,99920,6,NULL,1
9992007,99920,7,NULL,1
9992008,99920,8,NULL,1
9992009,99920,9,NULL,1
9992010,99920,10,NULL,1
9992011,99920,11,NULL,1
9992012,99920,12,NULL,1
9992013,99920,13,NULL,1
9992014,99920,14,NULL,1
1190349,99921,1,NULL,1
9992102,99921,2,NULL,1
9992103,99921,3,NULL,1
9992104,99921,4,NULL,1
9992105,99921,5,NULL,1
9992106,99921,6,NULL,1
9992107,99921,7,NULL,1
9992108,99921,8,NULL,1
9992109,99921,9,NULL,1
9992110,99921,10,NULL,1
9992111,99921,11,NULL,1
101009,99921,12,NULL,1
9992113,99921,13,NULL,1
9992114,99921,14,NULL,1
9992115,99921,15,NULL,1
101010,99921,16,NULL,1
9992117,99921,17,NULL,1
9992118,99921,18,NULL,1
9992119,99921,19,NULL,1
9992120,99921,20,NULL,1
9992121,99921,21,NULL,1
9992122,99921,22,NULL,1
9992123,99921,23,NULL,1
9992124,99921,24,NULL,1
9992125,99921,25,NULL,1
9992126,99921,26,NULL,1
9992127,99921,27,NULL,1
101011,99921,28,NULL,1
9992201,99922,1,1,1
9992202,99922,2,2,1
9992203,99922,3,3,1
9992204,99922,4,4,1
9992205,99922,5,5,1
9992206,99922,6,6,1
9992207,99922,7,7,1
9992208,99922,8,8,1
9992209,99922,9,9,1
9992210,99922,10,10,1
9992211,99922,11,11,1
9992212,99922,12,12,1
9992213,99922,13,13,1
9992214,99922,14,14,1
9992215,99922,15,15,1
9992216,99922,16,16,1
9992217,99922,17,17,1
9992218,99922,18,18,1
9992219,99922,19,19,1
9992220,99922,20,20,1
9992221,99922,21,21,1
9992222,99922,22,22,1
9992223,99922,23,23,1
9992224,99922,24,24,1
9992225,99922,25,25,1
9992226,99922,26,26,1
9992301,99923,1,B1,1
9992302,99923,2,B2,1
9992303,99923,3,B3,1
9992304,99923,4,B4,1
9992305,99923,5,B5,1
9992306,99923,6,B6,1
9992307,99923,7,B7,1
9992308,99923,8,B8,1
9992309,99923,9,B9,1
9992208,99923,10,8,1
9992209,99923,11,9,1
9992210,99923,12,10,1
9992211,99923,13,11,1
9992212,99923,14,12,1
9992213,99923,15,13,1
9992214,99923,16,14,1
9992215,99923,17,15,1
9992216,99923,18,16,1
9992217,99923,19,17,1
9992218,99923,20,18,1
9992219,99923,21,19,1
9992220,99923,22,20,1
9992221,99923,23,21,1
9992222,99923,24,22,1
9992223,99923,25,23,1
9992224,99923,26,24,1
9992225,99923,27,25,1
9992226,99923,28,26,1
9992501,99925,1,I01,1
9992502,99925,2,I02,1
9992503,99925,3,I03,1
9992504,99925,4,I04,1
9992505,99925,5,I05,1
9992506,99925,6,I06,1
9992507,99925,7,I07,1
9992508,99925,8,I08,1
9992509,99925,9,I09,1
9992510,99925,10,I10,1
9992511,99925,11,I11,1
9992512,99925,12,I12,1
9992513,99925,13,I13,1
9992514,99925,14,I14,1
9992515,99925,15,I15,1
9992516,99925,16,I16,1
9992517,99925,17,I17,1
9992518,99925,18,I18,1
9992519,99925,19,I19,1
9992520,99925,20,I20,1
9992521,99925,21,I21,1
9992522,99925,22,I22,1
9992523,99925,23,I23,1
9992524,99925,24,I24,1
9992501,99926,1,N01,1
9992502,99926,2,N02,1
9992503,99926,3,N03,1
9992504,99926,4,N04,1
9992505,99926,5,N05,1
9992506,99926,6,N06,1
9992507,99926,7,N07,1
9992508,99926,8,N08,1
9992609,99926,9,N09,1
9992610,99926,10,N10,1
9992611,99926,11,N11,1
9992612,99926,12,N12,1
9992613,99926,13,N13,1
9992614,99926,14,N14,1
9992615,99926,15,N15,1
9992616,99926,16,N16,1
9992617,99926,17,N17,1
9992618,99926,18,N18,1
9992619,99926,19,N19,1
9992516,99926,20,N20,1
9992701,99927,1,1,1
9992702,99927,2,2,1
9992703,99927,3,3,1
9992704,99927,4,4,1
9992705,99927,5,5,1
9992706,99927,6,6,1
9992707,99927,7,7,1
9992708,99927,8,8,1
9992709,99927,9,9,1
9992710,99927,10,10,1
9992711,99927,11,11,1
9992712,99927,12,12,1
9992713,99927,13,13,1
9992714,99927,14,14,1
9992715,99927,15,15,1
9992716,99927,16,16,1
9992717,99927,17,17,1
9992718,99927,18,18,1
9992719,99927,19,19,1
1120110,99220,1,NULL,1
9922002,99220,2,NULL,1
9922003,99220,3,NULL,1
9922004,99220,4,NULL,1
9922005,99220,5,NULL,1
9922006,99220,6,NULL,1
9922007,99220,7,NULL,1
9922008,99220,8,NULL,1
9922009,99220,9,NULL,1
9922010,99220,10,NULL,1
