station_code,line_code,index,numbering
1121612,11216,12,NULL
1121613,11216,13,NULL
1121614,11216,14,NULL
1121615,11216,15,NULL
1121616,11216,16,NULL
1121617,11216,17,NULL
1121618,11216,18,NULL
1121619,11216,19,NULL
1121620,11216,20,NULL
1121621,11216,21,NULL
1121622,11216,22,NULL
1121623,11216,23,NULL
1121636,11216,24,NULL
1121624,11216,25,NULL
1121625,11216,26,NULL
1121626,11216,27,NULL
1121627,11216,28,NULL
1121628,11216,29,NULL
1121629,11216,30,NULL
1121630,11216,31,NULL
1121631,11216,32,NULL
1121632,11216,33,NULL
1121633,11216,34,NULL
1121634,11216,35,NULL
1120201,11216,36,NULL
100411,11217,1,NULL
1121702,11217,2,NULL
1121703,11217,3,NULL
1121704,11217,4,NULL
1121722,11217,5,NULL
1121705,11217,6,NULL
1121706,11217,7,NULL
1121707,11217,8,NULL
1121708,11217,9,NULL
1121709,11217,10,NULL
1121710,11217,11,NULL
1121712,11217,12,NULL
1121714,11217,13,NULL
1121715,11217,14,NULL
1121716,11217,15,NULL
1121717,11217,16,NULL
1121718,11217,17,NULL
1121620,11217,18,NULL
1121619,11217,19,NULL
1121618,11217,20,NULL
1121618,11218,1,NULL
1121619,11218,2,NULL
1121803,11218,3,NULL
1121804,11218,4,NULL
1121805,11218,5,NULL
1121806,11218,6,NULL
1121807,11218,7,NULL
1121808,11218,8,NULL
1121809,11218,9,NULL
1121810,11218,10,NULL
1121811,11218,11,NULL
1121812,11218,12,NULL
1121609,11219,1,NULL
1121902,11219,2,NULL
1121903,11219,3,NULL
1121904,11219,4,NULL
1121905,11219,5,NULL
1121906,11219,6,NULL
1121907,11219,7,NULL
1121908,11219,8,NULL
1121909,11219,9,NULL
1121910,11219,10,NULL
1121911,11219,11,NULL
1121912,11219,12,NULL
1121913,11219,13,NULL
1121914,11219,14,NULL
1121915,11219,15,NULL
1121916,11219,16,NULL
1121917,11219,17,NULL
1121918,11219,18,NULL
1121919,11219,19,NULL
1121412,11219,20,NULL
1120201,11220,1,NULL
1122002,11220,2,NULL
1122003,11220,3,NULL
1122004,11220,4,NULL
1122005,11220,5,NULL
1122006,11220,6,NULL
1122007,11220,7,NULL
1122008,11220,8,NULL
1122009,11220,9,NULL
1121434,11220,10,NULL
1123156,11221,1,NULL
1122102,11221,2,NULL
1122103,11221,3,NULL
100412,11221,4,NULL
1122105,11221,5,NULL
1122106,11221,6,NULL
1122107,11221,7,NULL
1122108,11221,8,NULL
1122109,11221,9,NULL
1122110,11221,10,NULL
1122111,11221,11,NULL
1122112,11221,12,NULL
1122113,11221,13,NULL
1122114,11221,14,NULL
1122115,11221,15,NULL
1122116,11221,16,NULL
1122117,11221,17,NULL
1122118,11221,18,NULL
1122119,11221,19,NULL
1122120,11221,20,NULL
1122121,11221,21,NULL
1122122,11221,22,NULL
1122123,11221,23,NULL
1122124,11221,24,NULL
1122125,11221,25,NULL
1122126,11221,26,NULL
1120201,11221,27,NULL
1122201,11222,1,NULL
100411,11222,2,NULL
1122203,11222,3,NULL
1122204,11222,4,NULL
1122205,11222,5,NULL
1122206,11222,6,NULL
1122207,11222,7,NULL
1122208,11222,8,NULL
1122209,11222,9,NULL
1122210,11222,10,NULL
1122211,11222,11,NULL
1122212,11222,12,NULL
1122213,11222,13,NULL
1122214,11222,14,NULL
1122215,11222,15,NULL
1122216,11222,16,NULL
1122217,11222,17,NULL
1122218,11222,18,NULL
1122219,11222,19,NULL
1122220,11222,20,NULL
1122221,11222,21,NULL
1122222,11222,22,NULL
1122223,11222,23,NULL
1122224,11222,24,NULL
1122225,11222,25,NULL
1122226,11222,26,NULL
1122227,11222,27,NULL
1122228,11222,28,NULL
1122232,11222,29,NULL
1122229,11222,30,NULL
1122230,11222,31,NULL
1122231,11222,32,NULL
1123156,11223,1,NULL
1122302,11223,2,NULL
1122303,11223,3,NULL
1122304,11223,4,NULL
1122305,11223,5,NULL
1122306,11223,6,NULL
1122307,11223,7,NULL
1122231,11223,8,NULL
1122309,11223,9,NULL
1122310,11223,10,NULL
1122311,11223,11,NULL
1122312,11223,12,NULL
1122313,11223,13,NULL
1122314,11223,14,NULL
1122304,11224,1,NULL
1122402,11224,2,NULL
1122403,11224,3,NULL
1122404,11224,4,NULL
1122405,11224,5,NULL
1122406,11224,6,NULL
1122407,11224,7,NULL
1122408,11224,8,NULL
1122409,11224,9,NULL
1122423,11224,10,NULL
1122424,11224,11,NULL
1122410,11224,12,NULL
1122411,11224,13,NULL
1122412,11224,14,NULL
1122413,11224,15,NULL
1122414,11224,16,NULL
1122415,11224,17,NULL
1122416,11224,18,NULL
1122417,11224,19,NULL
1122418,11224,20,NULL
1122419,11224,21,NULL
1122425,11224,22,NULL
1122420,11224,23,NULL
1122426,11224,24,NULL
1122427,11224,25,NULL
1122421,11224,26,NULL
1122422,11224,27,NULL
100408,11225,1,NULL
1122516,11225,2,NULL
1122502,11225,3,NULL
1122503,11225,4,NULL
1122504,11225,5,NULL
1122505,11225,6,NULL
1122506,11225,7,NULL
1122507,11225,8,NULL
1122508,11225,9,NULL
1122509,11225,10,NULL
1122510,11225,11,NULL
1122511,11225,12,NULL
1122512,11225,13,NULL
1122513,11225,14,NULL
1122514,11225,15,NULL
1122515,11225,16,NULL
1122515,11226,1,NULL
1122602,11226,2,NULL
1122603,11226,3,NULL
1122604,11226,4,NULL
1122605,11226,5,NULL
1122606,11226,6,NULL
1122607,11226,7,NULL
1122608,11226,8,NULL
1122609,11226,9,NULL
1122610,11226,10,NULL
1122611,11226,11,NULL
1122612,11226,12,NULL
1122613,11226,13,NULL
1122614,11226,14,NULL
1122615,11226,15,NULL
1122616,11226,16,NULL
1122617,11226,17,NULL
1122618,11226,18,NULL
1122619,11226,19,NULL
1122620,11226,20,NULL
1122621,11226,21,NULL
1122622,11226,22,NULL
1122623,11226,23,NULL
1122624,11226,24,NULL
1122625,11226,25,NULL
1122626,11226,26,NULL
1122627,11226,27,NULL
1121401,11226,28,NULL
1122515,11227,1,NULL
1122702,11227,2,NULL
1122703,11227,3,NULL
1122704,11227,4,NULL
1122705,11227,5,NULL
1122706,11227,6,NULL
1122707,11227,7,NULL
1122708,11227,8,NULL
1122709,11227,9,NULL
1122710,11227,10,NULL
1122711,11227,11,NULL
1122712,11227,12,NULL
1122713,11227,13,NULL
1122714,11227,14,NULL
1122715,11227,15,NULL
1122716,11227,16,NULL
1122717,11227,17,NULL
1122718,11227,18,NULL
1122719,11227,19,NULL
1122720,11227,20,NULL
1122721,11227,21,NULL
1122722,11227,22,NULL
1122723,11227,23,NULL
1122724,11227,24,NULL
1122725,11227,25,NULL
1122726,11227,26,NULL
1122727,11227,27,NULL
1122728,11227,28,NULL
1122729,11227,29,NULL
1122730,11227,30,NULL
1122731,11227,31,NULL
1122732,11227,32,NULL
1122733,11227,33,NULL
1122734,11227,34,NULL
1122735,11227,35,NULL
1122736,11227,36,NULL
1122737,11227,37,NULL
1122738,11227,38,NULL
1122801,11228,1,NULL
1122802,11228,2,NULL
1122803,11228,3,NULL
1122804,11228,4,NULL
1122805,11228,5,NULL
1122806,11228,6,NULL
1122807,11228,7,NULL
1122808,11228,8,NULL
1122809,11228,9,NULL
1122810,11228,10,NULL
1122811,11228,11,NULL
1122812,11228,12,NULL
1122813,11228,13,NULL
1122814,11228,14,NULL
1122815,11228,15,NULL
100408,11228,16,NULL
1122901,11229,1,NULL
1122902,11229,2,NULL
1122903,11229,3,NULL
1122904,11229,4,NULL
1122905,11229,5,NULL
1122906,11229,6,NULL
1122907,11229,7,NULL
1122908,11229,8,NULL
1122909,11229,9,NULL
1122910,11229,10,NULL
1122911,11229,11,NULL
1122912,11229,12,NULL
1122913,11229,13,NULL
1122914,11229,14,NULL
1122915,11229,15,NULL
1122916,11229,16,NULL
1122917,11229,17,NULL
1122918,11229,18,NULL
1122919,11229,19,NULL
1122920,11229,20,NULL
1122921,11229,21,NULL
1122922,11229,22,NULL
1122923,11229,23,NULL
1122924,11229,24,NULL
1122925,11229,25,NULL
1122926,11229,26,NULL
1122927,11229,27,NULL
1122928,11229,28,NULL
1122929,11229,29,NULL
1122930,11229,30,NULL
1122931,11229,31,NULL
1122932,11229,32,NULL
1122933,11229,33,NULL
1122934,11229,34,NULL
1122801,11229,35,NULL
1122801,11230,1,NULL
1123002,11230,2,NULL
1123003,11230,3,NULL
1123004,11230,4,NULL
1123005,11230,5,NULL
1123006,11230,6,NULL
1123035,11230,7,NULL
1123007,11230,8,NULL
1123008,11230,9,NULL
1123009,11230,10,NULL
1123010,11230,11,NULL
1123011,11230,12,NULL
1123012,11230,13,NULL
1123013,11230,14,NULL
1123014,11230,15,NULL
1123015,11230,16,NULL
1123016,11230,17,NULL
1123017,11230,18,NULL
1123018,11230,19,NULL
1123019,11230,20,NULL
1123020,11230,21,NULL
1123021,11230,22,NULL
1123022,11230,23,NULL
1123023,11230,24,NULL
1123024,11230,25,NULL
1123025,11230,26,NULL
1123026,11230,27,NULL
1123027,11230,28,NULL
1123137,11230,29,NULL
1123138,11230,30,NULL
1123139,11230,31,NULL
1123140,11230,32,NULL
1123141,11230,33,NULL
1123142,11230,34,NULL
100411,11230,35,NULL
100201,11301,1,JT01
1130102,11301,2,JT02
100202,11301,3,JT03
1130104,11301,4,JT04
1130105,11301,5,JT05
1130106,11301,6,JT06
1130107,11301,7,JT07
1130108,11301,8,NULL
1130109,11301,9,NULL
1130110,11301,10,NULL
1130111,11301,11,NULL
1130112,11301,12,NULL
1130113,11301,13,NULL
1130114,11301,14,NULL
1130115,11301,15,NULL
100204,11301,16,NULL
1130117,11301,17,NULL
1130118,11301,18,NULL
1130119,11301,19,NULL
1130120,11301,20,NULL
100205,11301,21,NULL
1130201,11302,1,JY24
1130202,11302,2,JY23
1130203,11302,3,JY22
1130204,11302,4,JY21
1130205,11302,5,JY20
1130206,11302,6,JY19
1130207,11302,7,JY18
1130208,11302,8,JY17
1130209,11302,9,JY16
1130210,11302,10,JY15
1130211,11302,11,JY14
1130212,11302,12,JY13
1130213,11302,13,JY12
1130214,11302,14,JY11
1130215,11302,15,JY10
1130216,11302,16,JY09
1130217,11302,17,JY08
1130218,11302,18,JY07
1130219,11302,19,JY06
100402,11302,20,JY05
1130221,11302,21,JY04
1130222,11302,22,JY03
1130223,11302,23,JY02
100201,11302,24,JY01
1130225,11302,25,JY30
1130102,11302,26,JY29
1130227,11302,27,JY28
1130228,11302,28,JY27
1130230,11302,29,JY26
100202,11302,30,JY25
1130104,11303,1,JN01
1130302,11303,2,JN02
1130303,11303,3,JN03
1130304,11303,4,JN04
1130305,11303,5,JN05
1130306,11303,6,JN06
1130307,11303,7,JN07
1130308,11303,8,JN08
1130309,11303,9,JN09
1130310,11303,10,JN10
1130311,11303,11,JN11
1130312,11303,12,JN12
1130313,11303,13,JN13
1130314,11303,14,JN14
1130315,11303,15,JN15
1130316,11303,16,JN16
1130317,11303,17,JN17
1130318,11303,18,JN18
1130319,11303,19,JN19
1130320,11303,20,JN20
1130321,11303,21,JN21
1130329,11303,22,JN22
1130322,11303,23,JN23
1130323,11303,24,JN24
1130324,11303,25,JN25
1130325,11303,26,JN26
1130326,11303,27,JN51
1130327,11303,28,JN52
1130330,11303,29,JN53
1130328,11303,30,JN54
1130401,11304,1,JI01
1130402,11304,2,JI02
1130403,11304,3,JI03
1130404,11304,4,JI04
1130405,11304,5,JI05
1130406,11304,6,JI51
1130407,11304,7,JI52
1130408,11304,8,JI06
1130409,11304,9,JI61
1130410,11304,10,JI07
1130328,11304,11,JI08
1130412,11304,12,JI09
1130413,11304,13,JI10
1130320,11305,1,JM35
1130502,11305,2,JM34
1130503,11305,3,JM33
1130504,11305,4,JM32
1130505,11305,5,JM31
1130506,11305,6,JM30
1130507,11305,7,JM29
1130508,11305,8,JM28
1130509,11305,9,JM27
1130510,11305,10,JM26
1130511,11305,11,JM25
1130512,11305,12,JM24
1130513,11305,13,JM23
1130514,11305,14,JM22
1130525,11305,15,JM21
1130515,11305,16,JM20
1130526,11305,17,JM19
1130516,11305,18,JM18
1130517,11305,19,JM17
1130518,11305,20,JM16
1130519,11305,21,JM15
1130520,11305,22,JM14
1130521,11305,23,JM13
1130522,11305,24,JM12
1130523,11305,25,JM11
1130524,11305,26,JM10
1132612,11305,27,JE11
1130620,11306,1,JH32
1130619,11306,2,JH31
1130618,11306,3,JH30
1130617,11306,4,JH29
1130616,11306,5,JH28
1130615,11306,6,JH27
1130614,11306,7,JH26
1130613,11306,8,JH25
1130612,11306,9,JH24
1130611,11306,10,JH23
1130610,11306,11,JH22
1130609,11306,12,JH21
1130608,11306,13,JH20
1130607,11306,14,JH19
1130606,11306,15,JH18
1130605,11306,16,JH17
100203,11306,17,JH16
1130603,11306,18,JH15
1130602,11306,19,JH14
1130601,11306,20,JH13
1130105,11307,1,JK12
1130702,11307,2,JK11
1130703,11307,3,JK10
1130704,11307,4,JK09
1130705,11307,5,JK08
1130706,11307,6,JK07
1130707,11307,7,JK06
1130708,11307,8,JK05
1130709,11307,9,JK04
1130710,11307,10,JK03
1130711,11307,11,JK02
1130107,11307,12,JK01
100201,11308,1,JO19
1130102,11308,2,JO18
100202,11308,3,JO17
1130804,11308,4,JO16/JS16
1130307,11308,5,JO15/JS15
1130805,11308,6,JO14/JS14
1130105,11308,7,JO13/JS13
1130807,11308,8,JO12/JS12
1130808,11308,9,JO11/JS11
1130106,11308,10,JO10/JS10
1130107,11308,11,JO09/JS09
1130811,11308,12,JO08/JS08
1130812,11308,13,JO07/JS07
1130813,11308,14,JO06/JS06
1130814,11308,15,JO05
1130815,11308,16,JO04
1130816,11308,17,JO03
1130817,11308,18,JO02
1130818,11308,19,JO01
1130110,11309,1,NULL
1130902,11309,2,NULL
1130903,11309,3,NULL
1130904,11309,4,NULL
1130905,11309,5,NULL
1130906,11309,6,NULL
1130907,11309,7,NULL
1130908,11309,8,NULL
1130909,11309,9,NULL
1130910,11309,10,NULL
1130911,11309,11,NULL
1130912,11309,12,NULL
1130913,11309,13,NULL
1130914,11309,14,NULL
1130915,11309,15,NULL
1130916,11309,16,NULL
1130917,11309,17,NULL
1130616,11309,18,NULL
100201,11311,1,NULL
1131102,11311,2,NULL
1130208,11311,3,NULL
1131104,11311,4,NULL
1131105,11311,5,NULL
1131106,11311,6,NULL
1130325,11311,7,NULL
1131108,11311,8,NULL
1131109,11311,9,NULL
1130620,11311,10,NULL
1131111,11311,11,NULL
1131112,11311,12,NULL
1131113,11311,13,NULL
1131114,11311,14,NULL
1131115,11311,15,NULL
1131116,11311,16,NULL
1131117,11311,17,NULL
1131118,11311,18,NULL
1131119,11311,19,NULL
1131120,11311,20,NULL
1131121,11311,21,NULL
1131122,11311,22,NULL
1131123,11311,23,NULL
1131124,11311,24,NULL
1131125,11311,25,NULL
1131126,11311,26,NULL
1131127,11311,27,NULL
1131128,11311,28,NULL
1131129,11311,29,NULL
1131130,11311,30,NULL
1131131,11311,31,NULL
1131132,11311,32,NULL
1131133,11311,33,NULL
1131134,11311,34,NULL
1131135,11311,35,NULL
1131136,11311,36,NULL
1131137,11311,37,NULL
1131138,11311,38,NULL
1131139,11311,39,NULL
1131140,11311,40,NULL
1131141,11311,41,NULL
1131142,11311,42,NULL
1131143,11311,43,NULL
1131144,11311,44,NULL
1131145,11311,45,NULL
1131146,11311,46,NULL
1131147,11311,47,NULL
1131148,11311,48,NULL
1131149,11311,49,NULL
1131150,11311,50,NULL
1131151,11311,51,NULL
1131152,11311,52,NULL
1131153,11311,53,NULL
100201,11312,1,JC01
1130223,11312,2,JC02
1131203,11312,3,JC03
1131102,11312,4,JC04
1130208,11312,5,JC05
1131214,11312,6,JC06
1131215,11312,7,JC07
1131216,11312,8,JC08
1131217,11312,9,JC09
1131218,11312,10,JC10
1131104,11312,11,JC11
1131105,11312,12,JC12
1131221,11312,13,JC13
1131222,11312,14,JC14
1131223,11312,15,JC15
1131106,11312,16,JC16
1130503,11312,17,JC17
1131226,11312,18,JC18
1130325,11312,19,JC19
1131108,11312,20,JC20
1131109,11312,21,JC21
1130620,11312,22,JC22
1131111,11312,23,JC23
1131112,11312,24,JC24
1131105,11313,1,JB01
1131104,11313,2,JB02
1131218,11313,3,JB03
1131217,11313,4,JB04
1131216,11313,5,JB05
1131215,11313,6,JB06
1131214,11313,7,JB07
1131308,11313,8,JB08
1131309,11313,9,JB09
1130208,11313,10,JB10
1130207,11313,11,JB11
1131312,11313,12,JB12
1131313,11313,13,JB13
1131102,11313,14,JB14
1131315,11313,15,JB15
1131316,11313,16,JB16
1131317,11313,17,JB17
1131203,11313,18,JB18
1130222,11313,19,JB19
1131320,11313,20,JB20
1131321,11313,21,JB21
1131322,11313,22,JB22
1131323,11313,23,JB23
1131324,11313,24,JB24
1131325,11313,25,JB25
1131326,11313,26,JB26
1131327,11313,27,JB27
1131328,11313,28,JB28
1131329,11313,29,JB29
1130524,11313,30,JB30
1131331,11313,31,JB31
1131332,11313,32,JB32
1131333,11313,33,JB33
1131334,11313,34,JB34
1131335,11313,35,JB35
1131336,11313,36,JB36
1131337,11313,37,JB37
1131338,11313,38,JB38
1131339,11313,39,JB39
100201,11314,1,JO19
1131402,11314,2,JO20
1131403,11314,3,JO21
1131322,11314,4,JO22
1131325,11314,5,JO23
1131327,11314,6,JO24
1131331,11314,7,JO25
1131333,11314,8,JO26
1131337,11314,9,JO27
1131339,11314,10,JO28
1131411,11314,11,JO29
1131412,11314,12,JO30
1131413,11314,13,JO31
1131414,11314,14,JO32
1131415,11314,15,JO33
1131416,11314,16,NULL
1131417,11314,17,NULL
1131418,11314,18,NULL
1131419,11314,19,NULL
1131420,11314,20,NULL
1131421,11314,21,NULL
1131422,11314,22,NULL
1131423,11314,23,NULL
1131424,11314,24,NULL
1131425,11314,25,NULL
1131426,11314,26,NULL
1131427,11314,27,NULL
1131428,11314,28,NULL
1131429,11314,29,NULL
1131430,11314,30,NULL
1131431,11314,31,NULL
1130325,11315,1,JC19
1131502,11315,2,JC51
1131503,11315,3,JC52
1131504,11315,4,JC53
1131505,11315,5,JC54
1131506,11315,6,JC55
1131507,11315,7,JC56
1131508,11315,8,JC57
1131509,11315,9,JC58
1131510,11315,10,JC59
1131511,11315,11,JC60
1131512,11315,12,JC61
1131513,11315,13,JC62
1131514,11315,14,JC63
1131515,11315,15,JC64
1131516,11315,16,JC65
1131517,11315,17,JC66
1131518,11315,18,JC67
1131519,11315,19,JC68
1131520,11315,20,JC69
1131521,11315,21,JC70
1131522,11315,22,JC71
1131523,11315,23,JC72
1131524,11315,24,JC73
1131525,11315,25,JC74
1131506,11316,1,JC55
1131602,11316,2,JC81
1131603,11316,3,JC82
1131604,11316,4,JC83
1131605,11316,5,JC84
1131606,11316,6,JC85
1131607,11316,7,JC86
1130620,11317,1,NULL
1131702,11317,2,NULL
1131703,11317,3,NULL
1131506,11317,4,NULL
1131705,11317,5,NULL
1131706,11317,6,NULL
1131707,11317,7,NULL
1131708,11317,8,NULL
1131709,11317,9,NULL
1131709,11318,1,NULL
1131802,11318,2,NULL
1131803,11318,3,NULL
1131804,11318,4,NULL
1131805,11318,5,NULL
1131806,11318,6,NULL
1131807,11318,7,NULL
1131808,11318,8,NULL
1131809,11318,9,NULL
1131810,11318,10,NULL
1131811,11318,11,NULL
1131812,11318,12,NULL
1131813,11318,13,NULL
1131814,11318,14,NULL
1131815,11318,15,NULL
100506,11318,16,NULL
100402,11319,1,JU02
1131902,11319,2,JU03
1131903,11319,3,JU04
1131904,11319,4,JU05
1131905,11319,5,JU06
100403,11319,6,JU07
1131907,11319,7,NULL
1131908,11319,8,NULL
1131909,11319,9,NULL
1131910,11319,10,NULL
1131911,11319,11,NULL
1131912,11319,12,NULL
1131913,11319,13,NULL
1131914,11319,14,NULL
1131915,11319,15,NULL
1131916,11319,16,NULL
1131917,11319,17,NULL
100404,11319,18,NULL
1131919,11319,19,NULL
1131920,11319,20,NULL
1131921,11319,21,NULL
1131922,11319,22,NULL
100405,11319,23,NULL
1131924,11319,24,NULL
1131925,11319,25,NULL
1131926,11319,26,NULL
1131927,11319,27,NULL
1131928,11319,28,NULL
1131929,11319,29,NULL
1131930,11319,30,NULL
1131931,11319,31,NULL
100406,11319,32,NULL
1123101,11319,33,NULL
100402,11320,1,JJ01
1130218,11320,2,JJ02
1132003,11320,3,JJ03
1132004,11320,4,JJ04
1132005,11320,5,JJ05
1132006,11320,6,JL19
1132007,11320,7,JL20
1132008,11320,8,JL21
1132009,11320,9,JJ06/JL22
1132010,11320,10,JL23
1132011,11320,11,JL24
1130519,11320,12,JL25
1132013,11320,13,JL26
1132014,11320,14,JL27
1132015,11320,15,JJ07/JL28
1132016,11320,16,JL29
1132017,11320,17,JJ08/JL30
1132018,11320,18,JJ09/JL31
1122901,11320,19,JJ10/JL32
1130201,11321,1,JA08
1130204,11321,2,JA09
1130205,11321,3,JA10
1130208,11321,4,JA11
1130212,11321,5,JA12
1132106,11321,6,JA13
1132107,11321,7,JA14
1131903,11321,8,JA15
1132109,11321,9,JA16
1132110,11321,10,JA17
1132111,11321,11,JA18
1132112,11321,12,JA19
1132113,11321,13,JA20
1130510,11321,14,JA21
1132115,11321,15,JA22
1132116,11321,16,JA23
1132117,11321,17,JA24
1132118,11321,18,JA25
100403,11321,19,JA26
100403,11322,1,NULL
1132202,11322,2,NULL
1132211,11322,3,NULL
1132203,11322,4,NULL
1132204,11322,5,NULL
1132205,11322,6,NULL
1132206,11322,7,NULL
1132207,11322,8,NULL
1132208,11322,9,NULL
1132209,11322,10,NULL
1131709,11322,11,NULL
100402,11323,1,JU02
1131902,11323,2,JU03
1131903,11323,3,JU04
1131904,11323,4,JU05
1131905,11323,5,JU06
100403,11323,6,JU07
1132307,11323,7,NULL
1132308,11323,8,NULL
1132309,11323,9,NULL
1132310,11323,10,NULL
1132311,11323,11,NULL
1132312,11323,12,NULL
1132313,11323,13,NULL
1132314,11323,14,NULL
1132315,11323,15,NULL
100504,11323,16,NULL
1132317,11323,17,NULL
1132318,11323,18,NULL
1132319,11323,19,NULL
1132320,11323,20,NULL
1132321,11323,21,NULL
1132322,11323,22,NULL
1131815,11323,23,NULL
100506,11323,24,NULL
1131339,11324,1,NULL
1132402,11324,2,NULL
1132403,11324,3,NULL
1132404,11324,4,NULL
1132405,11324,5,NULL
1132406,11324,6,NULL
1132407,11324,7,NULL
1132408,11324,8,NULL
1132409,11324,9,NULL
1132410,11324,10,NULL
1132411,11324,11,NULL
1132412,11324,12,NULL
1132413,11324,13,NULL
1132414,11324,14,NULL
1132415,11324,15,NULL
1132416,11324,16,NULL
1132417,11324,17,NULL
1132418,11324,18,NULL
1132419,11324,19,NULL
1132420,11324,20,NULL
1132421,11324,21,NULL
1132422,11324,22,NULL
1132423,11324,23,NULL
1132424,11324,24,NULL
1132425,11324,25,NULL
1132426,11324,26,NULL
1132427,11324,27,NULL
1131339,11325,1,NULL
1132402,11325,2,NULL
1132403,11325,3,NULL
1132504,11325,4,NULL
1132505,11325,5,NULL
1132506,11325,6,NULL
1132507,11325,7,NULL
1132508,11325,8,NULL
1132509,11325,9,NULL
1132510,11325,10,NULL
1132511,11325,11,NULL
1132512,11325,12,NULL
1132513,11325,13,NULL
1132514,11325,14,NULL
1132515,11325,15,NULL
1132516,11325,16,NULL
1132517,11325,17,NULL
1132518,11325,18,NULL
1132519,11325,19,NULL
1132520,11325,20,NULL
1132521,11325,21,NULL
1132522,11325,22,NULL
1132523,11325,23,NULL
1132524,11325,24,NULL
1132525,11325,25,NULL
1132526,11325,26,NULL
1132527,11325,27,NULL
1132528,11325,28,NULL
1132529,11325,29,NULL
1132530,11325,30,NULL
1132531,11325,31,NULL
1132427,11325,32,NULL
100201,11326,1,JE01
1132602,11326,2,JE02
1132603,11326,3,JE03
1132604,11326,4,JE04
1132605,11326,5,JE05
1132606,11326,6,JE06
1132607,11326,7,JE07
1132608,11326,8,JE08
1132609,11326,9,JE09
1132611,11326,10,JE10
1132612,11326,11,JE11
1132613,11326,12,JE12
1132614,11326,13,JE13
1132615,11326,14,JE14
1132616,11326,15,JE15
1132617,11326,16,JE16
1132403,11326,17,NULL
1131415,11327,1,JO33
1132702,11327,2,JO34
1132703,11327,3,JO35
1132813,11327,4,JO36
1132705,11327,5,JO37
1132706,11327,6,NULL
1132707,11327,7,NULL
1132708,11327,8,NULL
1132709,11327,9,NULL
1132710,11327,10,NULL
1132711,11327,11,NULL
1132712,11327,12,NULL
1132713,11327,13,NULL
1132714,11327,14,NULL
1132715,11327,15,NULL
1132716,11327,16,NULL
1132717,11327,17,NULL
1131430,11327,18,NULL
1131431,11327,19,NULL
1132017,11327,20,NULL
1132721,11327,21,NULL
1132722,11327,22,NULL
1132723,11327,23,NULL
1132724,11327,24,NULL
1132725,11327,25,NULL
1132726,11327,26,NULL
1132727,11327,27,NULL
1132728,11327,28,NULL
1130107,11328,1,NULL
1130106,11328,2,NULL
1130105,11328,3,NULL
1130307,11328,4,NULL
100403,11328,5,NULL
1130212,11328,6,NULL
1131112,11328,7,NULL
1130620,11328,8,NULL
1130325,11328,9,NULL
1131106,11328,10,NULL
1131105,11328,11,NULL
1131104,11328,12,NULL
1130208,11328,13,NULL
1130205,11328,14,NULL
100202,11328,15,NULL
100201,11328,16,NULL
1131339,11328,17,NULL
1131413,11328,18,NULL
1131415,11328,19,NULL
1132703,11328,20,NULL
1132813,11328,21,NULL
1132705,11328,22,NULL
1132710,11329,1,NULL
1132711,11329,2,NULL
1132903,11329,3,NULL
1132904,11329,4,NULL
1132905,11329,5,NULL
1132906,11329,6,NULL
1132907,11329,7,NULL
1132511,11330,1,NULL
1133002,11330,2,NULL
1133003,11330,3,NULL
1133004,11330,4,NULL
1133005,11330,5,NULL
